"COLLECTOR_SAMPLE_ID","COLLECTOR_STATION_NAME","YEAR","MONTH","DAY","LATITUDE","LONGITUDE","START_DEPTH","METHOD","Date","DATA_VALUE","chlorophyll_a","SatMedianChl","validn","SatSDChl","SatCVChl","spm","Rrs_443","Rrs_488","Rrs_547","Rrs_667","bandratio","sat_chla"
370595,"P5",2014,3,17,44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",2014-03-17,0.30907,0.30907,2.38797533512115,24,0.0306254748893715,0.00836583671416932,1.60516476631165,0.00396200083196163,0.00627833418548107,0.00702700018882751,0.00141000002622604,0.893458661843104,0.500386574257359
370630,"P5",2014,10,10,44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",2014-10-10,1.74048,1.74048,2.30840909481049,6,0.0679298799115476,0.0177376441320027,0.686164379119873,0.00299100205302238,0.00477200001478195,0.00520000047981739,0.000603001622948796,0.917692225857166,1.09007088439887
370660,"P5",2015,4,16,44.9307,-66.8495,1.11,"Chl_a_Holm-Hansen_F",2015-04-16,11.48454,11.48454,5.06437110900879,15,0.060766941374639,0.00870022476379075,0.951416432857513,0.00203800201416016,0.00273600220680237,0.00390199944376945,0.000835999788250774,0.701179548134253,1.58137302721755
371318,"Wolves",2012,7,3,44.9934333333333,-66.7393,0,"StAndrew",2012-07-03,0.308064788039056,0.308064788039056,4.22136449813843,17,2.60729066352157,0.418829819024386,0.291252911090851,0.000810000987257808,0.00196800008416176,0.0026479996740818,0.000256001891102642,0.743202540175602,4.48643490703541
371630,"Stn 46",2011,4,12,44.8933333333333,-66.6675,0,"StAndrew",2011-04-12,0.462877611940299,0.462877611940299,4.95084953308105,23,0.116472127853686,0.0200306101836469,1.34316146373749,0.00103000178933144,0.00407199934124947,0.0057619996368885,0.00118000060319901,0.706698993033669,1.098053672639
376031,"Wolves",2011,6,7,44.9934333333333,-66.7393,0,"StAndrew",2011-06-07,1.869476,1.869476,20.1907825469971,9,3.20581283459589,0.0870916719411039,0.26735845208168,3.20002509397455e-05,0.00204600021243095,0.00431999936699867,0.000235000654356554,0.473611229682289,13.0954926333979
376103,"Wolves",2011,8,9,44.9934333333333,-66.7393,0,"StAndrew",2011-08-09,4.03904266440678,4.03904266440678,5.33250713348389,25,0.642054344164845,0.077526084277226,0.372042328119278,0.00139200128614902,0.00215400010347366,0.00311600044369698,0.000327000394463539,0.69127079485202,4.19516065003231
376123,"Deadmans",2011,8,23,45.0477666666667,-66.7778166666667,0,"StAndrew",2011-08-23,2.19139548813559,2.19139548813559,7.90641212463379,5,1.28585876049715,0.155360126433883,2.6871395111084,0.00345000252127647,0.00455600023269653,0.00740199908614159,0.00235900096595287,0.615509429233315,0.7576537517214
383138,"Stn 46",2012,6,28,44.8933333333333,-66.6675,0,"StAndrew",2012-06-28,1.40505441212368,1.40505441212368,1.92376101016998,17,0.0494905741691901,0.0221355201940943,1.08350193500519,0.00442200154066086,0.00510600209236145,0.0053040012717247,0.000952001719269902,0.962669846928814,0.603885725209029
383151,"Stn 60",2012,6,28,44.8397666666667,-66.3586333333333,0,"StAndrew",2012-06-28,1.64885544344996,1.64885544344996,0.990643441677094,22,0.0403452172910628,0.0349510442847315,0.183161564171314,0.00236849952489138,0.00244300160557032,0.00197400152683258,0.000161001451488119,1.23758850860175,1.73965646972215
383153,"Stn 82",2012,6,28,44.6781666666667,-66.4352,0,"StAndrew",2012-06-28,1.42039956875509,1.42039956875509,1.23073089122772,17,0.030074777895653,0.0213610504967148,0.268494814634323,0.00240200012922287,0.00249399989843369,0.00218399986624718,0.000236000894801691,1.1419414153716,1.50054685108674
383154,"Stn 81",2012,6,28,44.67925,-66.5191833333333,0,"StAndrew",2012-06-28,1.4799967534581,1.4799967534581,1.07835030555725,15,0.0267977070856966,0.0229362085783507,0.232084557414055,0.0026479996740818,0.0027099996805191,0.00224599987268448,0.000204000592930242,1.20658941858266,1.47833471745055
383160,"Stn 57",2012,7,3,44.84305,-66.59445,0,"StAndrew",2012-07-03,2.11570005695688,2.11570005695688,5.18577098846436,11,2.09668360520295,0.450520852320125,1.3249374628067,0.00166000053286552,0.00302800163626671,0.00431400164961815,0.00116400048136711,0.701900899026019,1.13183315431483
383167,"Stn 46",2012,7,31,44.8933333333333,-66.6675,0,"StAndrew",2012-07-31,1.90909648331977,1.90909648331977,2.90879797935486,23,0.116023980782993,0.0246891439569895,0.147892251610756,0.00162100046873093,0.00240400247275829,0.00285600125789642,0.000130001499201171,0.841737189754934,6.41315478056774
383168,"Stn 57",2012,7,31,44.84305,-66.59445,0,"StAndrew",2012-07-31,2.45092938445891,2.45092938445891,3.05504941940308,5,0.110310316954799,0.0367900612490034,0.650875210762024,0.00213799998164177,0.00285400077700615,0.00346200168132782,0.000571999698877335,0.824378795769829,1.53448042318855
383169,"Stn 46",2012,8,7,44.8933333333333,-66.6675,0,"StAndrew",2012-08-07,1.55945966639544,1.55945966639544,2.02383315563202,24,0.0454599245655024,0.0185820978550468,0.315146595239639,0.00196400098502636,0.00270900130271912,0.00285300053656101,0.000277000464848243,0.949527091917247,2.16367922180533
383170,"Stn 57",2012,8,7,44.84305,-66.59445,0,"StAndrew",2012-08-07,2.47328316517494,2.47328316517494,3.9894597530365,22,0.282630003661478,0.060284282011308,1.03453683853149,0.00271500088274479,0.00374099984765053,0.00494500249624252,0.000909000635147095,0.756521326428681,1.20413900449499
383173,"Stn 46",2012,8,21,44.8933333333333,-66.6675,0,"StAndrew",2012-08-21,1.67865403580146,1.67865403580146,0.974284887313843,16,0.0152300491571066,0.0109944950060083,0.221844509243965,0.00316950120031834,0.00316650047898293,0.0025430005043745,0.000195000327948947,1.24518279628175,1.41005157249985
383174,"Stn 57",2012,8,21,44.84305,-66.59445,0,"StAndrew",2012-08-21,1.06281646053702,1.06281646053702,1.40962553024292,12,0.0905536109005984,0.0436144389290688,0.420973971486092,0.00321300141513348,0.00323200039565563,0.00298300012946129,0.000369999557733536,1.08347309935897,1.11330496028614
384788,"66",2012,7,12,43.7182,-66.73,5,"Chl_a",2012-07-12,0.9276,0.9276,1.4693506360054,10,0.108083056230868,0.0665343666960561,0.0193387707695365,0.000792002305388451,0.00145500153303146,0.00139700062572956,1.70003495441051e-05,1.04151816844864,27.3428467857942
384798,"70",2012,7,13,44.2752,-66.7035,5,"Chl_a",2012-07-13,2.2833,2.2833,1.63736772537231,14,0.0398540133685998,0.0152534284406747,0.369765728712082,0.00189400091767311,0.00242600031197071,0.00237200036644936,0.000324999957229011,1.02276557216649,1.49554821491234
384877,"91",2012,7,15,43.876,-66.887,5,"Chl_a",2012-07-15,0.4774,0.4774,0.516861140727997,25,0.00879062927144525,0.0140216636090945,0.40504252910614,0.00473400205373764,0.00423000007867813,0.00281599909067154,0.000355999887688085,1.50213119481846,0.443602561093865
384881,"92",2012,7,15,43.9112,-67.0905,5,"Chl_a",2012-07-15,0.49,0.49,0.488386988639832,24,0.0103370109638408,0.0182153623618011,0.56209534406662,0.00549600087106228,0.00496900081634521,0.00317500066012144,0.000493999599711969,1.56503930180448,0.283280757306024
389185,"P5",2015,9,16,44.9307,-66.8495,1.44,"Chl_a_Holm-Hansen_F",2015-09-16,2.26554,2.26554,2.39617872238159,18,0.0946996408396105,0.0349226422601794,0.298077493906021,0.00302700139582157,0.00367099978029728,0.00409599952399731,0.000261999695794657,0.896240284890153,2.68256497626483
389190,"P5",2015,10,19,44.9307,-66.8495,1.88,"Chl_a_Holm-Hansen_F",2015-10-19,0.50551,0.50551,3.91185295581818,20,0.115850723761264,0.0249685477916629,0.848950386047363,0.00134950131177902,0.00324400141835213,0.00424900092184544,0.000746000616345555,0.763473926699734,1.43436970902429
389205,"P5",2016,2,2,44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",2016-02-02,0.32347,0.32347,4.18868613243103,8,0.117187490863736,0.0176759235768058,1.29304718971252,0.00136300176382065,0.00463900156319141,0.0062400009483099,0.00113600119948387,0.743429624709894,1.0062114807817
389220,"P5",2016,4,13,44.9307,-66.8495,2.18,"Chl_a_Holm-Hansen_F",2016-04-13,0.11468,0.11468,2.99630379676819,11,0.0532020152637481,0.0155960497637938,2.13392949104309,0.00501799955964088,0.0072300024330616,0.00869400054216385,0.00187399983406067,0.831608233516641,0.456078210418054
389255,"P5",2016,11,10,44.9307,-66.8495,2.03,"Chl_a_Holm-Hansen_F",2016-11-10,2.58747,2.58747,2.5545916557312,25,0.0878093971803977,0.0253769259271788,0.753326117992401,0.00233400240540504,0.00406200066208839,0.0045819990336895,0.000662002712488174,0.886512771439325,1.09104133420216
389340,"P5",2018,4,11,44.9307,-66.8495,1.96,"Chl_a_Holm-Hansen_F",2018-04-11,0.41258,0.41258,2.6446008682251,25,0.0235159520948267,0.0073861891975707,1.0971657037735,0.00288400053977966,0.00473400205373764,0.00548600032925606,0.000964000821113586,0.86292412862097,0.805029354075332
389380,"P5",2018,12,11,44.9307,-66.8495,2.25,"Chl_a_Holm-Hansen_F",2018-12-11,0.28702,0.28702,2.49681234359741,19,0.109525852864116,0.044762244873777,1.55731701850891,0.00416399911046028,0.00610199943184853,0.00690600089728832,0.00136800110340118,0.8835792990187,0.531626498668505
389385,"P5",2019,1,17,44.93071,-66.85,1,"Chl_a_Holm-Hansen_F",2019-01-17,0.21362,0.21362,3.90274810791016,25,0.0890193833333122,0.0198112643986442,1.64618134498596,0.00285600125789642,0.00478000193834305,0.00628800131380558,0.00144600123167038,0.760178266478467,0.74671940115695
389395,"P5",2019,3,13,44.9307,-66.8495,2.28,"Chl_a_Holm-Hansen_F",2019-03-13,0.36922,0.36922,2.36835932731628,25,0.0661180201612536,0.0186141432276817,1.40922474861145,0.00423400104045868,0.00612800195813179,0.00682400166988373,0.00123799964785576,0.898007101196416,0.5622970409347
389425,"P5",2019,9,13,44.9307,-66.8495,1.97,"Chl_a_Holm-Hansen_F",2019-09-13,5.30701,5.30701,10.1559467315674,11,0.416762771857855,0.0342085338529959,0.216155990958214,0.00115400180220604,0.00207800045609474,0.0036190003156662,0.000190000995644368,0.574191841625251,11.0358518933101
397890,"020",2014,3,14,45.39466,-65.17629,5.08,"Chl_a_Holm-Hansen_F",2014-03-14,0.28819,0.28819,3.80668222904205,12,0.0749573000143928,0.0122150997125119,7.04918789863586,0.00776199996471405,0.0105560012161732,0.013756001368165,0.00617600046098232,0.767374248784429,0.169663454915335
397894,"021",2014,3,14,45.2012,-65.75045,4.99,"Chl_a_Holm-Hansen_F",2014-03-14,0.37132,0.37132,4.68145942687988,20,0.0325988911791116,0.00604479021746731,13.8729510307312,0.00878100097179413,0.0118320006877184,0.0164320003241301,0.0121149998158216,0.720058450238911,0.100974682453249
397898,"022",2014,3,14,45.0585,-65.95314,5.76,"Chl_a_Holm-Hansen_F",2014-03-14,0.2494,0.2494,2.37315058708191,15,0.048528555922513,0.0189732299078483,2.86598300933838,0.00623200088739395,0.00885000079870224,0.00986200198531151,0.0025160014629364,0.897383798125721,0.276544028975339
397901,"023",2014,3,14,45.06444,-66.347,5.55,"Chl_a_Holm-Hansen_F",2014-03-14,0.22168,0.22168,3.44994211196899,19,0.0546779706753601,0.0120510456931504,4.82291746139526,0.00679799914360046,0.00965400040149689,0.0121650025248528,0.00423000007867813,0.793588031056632,0.227669204146895
397905,"024",2014,3,14,44.91548,-66.69677,3.42,"Chl_a_Holm-Hansen_F",2014-03-14,0.33807,0.33807,2.79086649417877,16,0.0334717239019725,0.00822413022954157,3.30294907093048,0.00620300136506557,0.0089890006929636,0.0105730015784502,0.00289900042116642,0.850184370660164,0.277559223652252
397909,"925",2014,3,14,44.97286,-66.74816,5.79,"Chl_a_Holm-Hansen_F",2014-03-14,0.17735,0.17735,2.94032943248749,18,0.112702758864083,0.0236041284911901,2.90476644039154,0.00565200112760067,0.0083560012280941,0.00997500121593475,0.00255000125616789,0.837694256592736,0.328394843775001
397936,"031",2014,3,17,44.80596,-65.7885,5.31,"Chl_a_Holm-Hansen_F",2014-03-17,0.46554,0.46554,2.40603768825531,8,0.0367763143382207,0.0112883447843665,1.82393330335617,0.00371500104665756,0.00595200061798096,0.00665800087153912,0.00160200148820877,0.89396212659327,0.439560013464832
397940,"032",2014,3,18,44.77438,-65.89667,4.69,"Chl_a_Holm-Hansen_F",2014-03-18,0.38795,0.38795,2.32432293891907,15,0.0384538744866217,0.0153208335962827,1.84444570541382,0.00437800213694572,0.00712399929761887,0.00786000117659569,0.00162000209093094,0.906361098116833,0.418608908278607
397944,"033",2014,3,18,44.75845,-66.04382,5.82,"Chl_a_Holm-Hansen_F",2014-03-18,0.31036,0.31036,1.97752952575684,19,0.058639767149928,0.0236831260143424,1.44340598583221,0.00410900078713894,0.00664300099015236,0.00695700012147427,0.00126800127327442,0.954865728641763,0.463412804917072
397948,"034",2014,3,18,44.74436,-66.09644,6.21,"Chl_a_Holm-Hansen_F",2014-03-18,0.35469,0.35469,1.93242704868317,18,0.0532306564322664,0.0205413527923703,1.34202414751053,0.00404900126159191,0.00654250010848045,0.00674700178205967,0.00117900129407644,0.969689992653775,0.477501113139995
397952,"035",2014,3,18,44.08349,-66.90666,4.7,"Chl_a_Holm-Hansen_F",2014-03-18,0.76996,0.76996,0.775489330291748,12,0.0132916170540993,0.0131754121743163,0.332215845584869,0.00276300124824047,0.00331900082528591,0.00242200121283531,0.000292001306661405,1.37035473297742,0.709137959411842
397957,"036",2014,3,19,43.79546,-67.24041,5.65,"Chl_a_Holm-Hansen_F",2014-03-19,0.64461,0.64461,0.674642622470856,21,0.0150491742552392,0.0165548959833438,0.232084557414055,0.00226800143718719,0.00257300212979317,0.00176800042390823,0.000204000651137903,1.45531759777832,0.850813633990641
403899,"069",2015,7,10,43.7522,-66.4007,4.99,"Chl_a_Holm-Hansen_F",2015-07-10,2.07197,2.07197,1.57688212394714,25,0.011206539995887,0.00598571394989873,0.815935969352722,0.00260400027036667,0.00406600162386894,0.0039220005273819,0.000717001035809517,1.03671623588056,0.650868639889849
403975,"095",2015,7,13,43.8587,-66.9225,4.76,"Chl_a_Holm-Hansen_F",2015-07-13,0.45185,0.45185,1.03194010257721,13,0.0438843489578393,0.0324481290423538,0.386834859848022,0.00447399914264679,0.00538600236177444,0.00442600250244141,0.000339999794960022,1.2168999811463,0.86401304794374
403979,"097",2015,7,13,43.6093,-66.8138,5.14,"Chl_a_Holm-Hansen_F",2015-07-13,1.07393,1.07393,1.47352647781372,8,0.0222106121064147,0.0150537486379034,0.353835076093674,0.00347200222313404,0.00451300106942654,0.00421200133860111,0.000311000301735476,1.07146240151134,1.36832141101136
412224,"063",2016,7,12,45.42406,-65.12622,5.21,"Chl_a_Holm-Hansen_F",2016-07-12,0.98898,0.98898,2.66037511825562,7,0.031687612415432,0.00612117051833872,1.42745018005371,0.0042480006814003,0.00652400031685829,0.00754199922084808,0.00125399976968765,0.865022671816808,0.614349397759961
412266,"075",2016,7,13,43.90785,-67.22136,4.43,"Chl_a_Holm-Hansen_F",2016-07-13,0.98898,0.98898,1.23206454515457,8,0.0108640399588951,0.00723338249884823,0.381145820021629,0.00259200111031532,0.00309300236403942,0.00271099992096424,0.000335000440827571,1.14090831951751,1.05895597533186
429405,"048",2016,3,20,43.64126,-66.75022,5.07,"Chl_a_Holm-Hansen_F",2016-03-20,0.50067,0.50067,0.833394855260849,24,0.0513525277304354,0.0398314762798043,0.380009710788727,0.00251150038093328,0.00335250049829483,0.00250500068068504,0.000334002092131414,1.3383231885502,0.66457991176255
429443,"058",2016,3,22,44.96779,-66.1517,5.35,"Chl_a_Holm-Hansen_F",2016-03-22,0.38044,0.38044,4.34408092498779,8,0.0651758067544999,0.00981281189011795,4.14716768264771,0.00464850012212992,0.00761099997907877,0.0103520015254617,0.00363850127905607,0.735220136932826,0.321676193207669
437152,"043",2017,7,9,45.031,-66.53921,4.63,"Chl_a_Holm-Hansen_F",2017-07-09,2.49255,2.49255,3.97779774665833,7,0.265306485085646,0.0516463643085766,0.15471588075161,0.00172000005841255,0.00310200080275536,0.00402000173926353,0.00013599920202978,0.77164165688238,7.69087256655341
437155,"045",2017,7,9,45.09185,-66.32394,5.02,"Chl_a_Holm-Hansen_F",2017-07-09,1.09351,1.09351,7.50074100494385,11,1.3286091925008,0.118761146985926,0.639494240283966,0.0014639999717474,0.00403300113976002,0.00644800066947937,0.000562001019716263,0.625465372367223,3.08084455282292
439351,"YL_03",2016,10,4,43.60944,-67.3024,3.67,"Chl_a_Holm-Hansen_F",2016-10-04,2.29947,2.29947,1.04842483997345,7,0.0430152150586951,0.0320020864535158,0.409595549106598,0.00220600143074989,0.00236600264906883,0.00194400176405907,0.000360000907676294,1.21707844756716,0.815539065879899
439361,"YL_02",2016,10,4,43.68516,-66.85512,3.2,"Chl_a_Holm-Hansen_F",2016-10-04,2.66963,2.66963,1.00344252586365,19,0.0154418915798833,0.013402699361818,0.368627518415451,0.00238800048828125,0.00238000229001045,0.00193599984049797,0.000323999702231959,1.229340127114,0.880095074173279
439370,"YL_01",2016,10,4,43.75677,-66.4023,3.3,"Chl_a_Holm-Hansen_F",2016-10-04,0.85695,0.85695,0.790749430656433,20,0.00856743184678024,0.00855992550808764,0.18885163962841,0.00242399983108044,0.00263099931180477,0.00192099995911121,0.000166002704645507,1.36959883800417,1.25117904417727
442794,"053",2019,3,18,44.39264,-67.00739,3.87,"Chl_a_Holm-Hansen_F",2019-03-18,0.45889,0.45889,1.53961002826691,20,0.0593672106922232,0.0345121325862754,1.40125149488449,0.00435600150376558,0.00658600032329559,0.0062810005620122,0.00123099982738495,1.04855910428158,0.366419549237902
442798,"054",2019,3,18,44.85124,-66.79375,5.04,"Chl_a_Holm-Hansen_F",2019-03-18,0.30856,0.30856,2.17022609710693,17,0.0392698537262477,0.015846834324488,1.29418516159058,0.00377300009131432,0.00606600195169449,0.00655800104141235,0.00113699957728386,0.924977277891389,0.564642817006335
442825,"072",2019,3,19,44.10151,-66.75331,4.91,"Chl_a_Holm-Hansen_F",2019-03-19,1.00913,1.00913,0.485203981399536,20,0.00268082186976792,0.00458235082339381,0.147892251610756,0.00220400094985962,0.00252100080251694,0.00145100243389606,0.000130001499201171,1.73742010600757,0.799081278829346
449319,"YL_01",2018,9,20,43.75148,-66.40148,3.08,"Chl_a_Holm-Hansen_F",2018-09-20,2.78618,2.78618,1.2368391752243,25,0.0159095899597169,0.0102945844223713,0.507465064525604,0.00256900116801262,0.00276400148868561,0.00242400169372559,0.000445999205112457,1.1402638438084,0.796127238272183
451604,"053",2019,7,8,43.57346,-67.32046,5.01,"Chl_a_Holm-Hansen_F",2019-07-08,0.29669,0.29669,0.743236571550369,16,0.0096765850621404,0.0120702451375068,0.14106460660696,0.00284750014543533,0.00365300104022026,0.00259450078010559,0.000123999998322688,1.40797839346635,1.54489624495633
451628,"060",2019,7,9,44.99607,-66.37125,4.71,"Chl_a_Holm-Hansen_F",2019-07-09,1.62653,1.62653,6.74398255348206,20,0.100682328034158,0.011724099608918,0.682750046253204,0.000843001558678225,0.00283800065517426,0.00440800003707409,0.000600002706050873,0.643829544306911,2.70016505589887
451636,"062",2019,7,10,45.11196,-66.04237,5.17,"Chl_a_Holm-Hansen_F",2019-07-10,0.75685,0.75685,2.8223729133606,20,0.14305301714908,0.0435410948244198,0.236634716391563,0.00219600088894367,0.00404199957847595,0.00476500019431114,0.000207999699341599,0.848268502339545,3.92202178558787
451640,"063",2019,7,10,45.09354,-65.79659,4.69,"Chl_a_Holm-Hansen_F",2019-07-10,0.69749,0.69749,1.82807326316833,14,0.0711440419434754,0.0336412786774812,0.3401810079813,0.00295500084757805,0.00454400107264519,0.00460599921643734,0.000299001098028384,0.986539697277651,1.80063614104619
451643,"065",2019,7,10,45.20342,-65.37144,5.57,"Chl_a_Holm-Hansen_F",2019-07-10,0.63813,0.63813,2.15323483943939,10,0.034471119531809,0.0110069290707213,0.585998356342316,0.00348300114274025,0.00487600080668926,0.00524700246751308,0.000515000894665718,0.929292646016295,1.23341573620068
451650,"067",2019,7,10,45.20456,-64.90158,4.97,"Chl_a_Holm-Hansen_F",2019-07-10,1.2911,1.2911,7.044189453125,21,0.352269932317069,0.0393550740787207,1.17460429668427,0.00179800018668175,0.00432000122964382,0.00676000118255615,0.00103200227022171,0.639053324545471,1.59462802870031
451670,"073",2019,7,11,44.73766,-66.0949,5.03,"Chl_a_Holm-Hansen_F",2019-07-11,2.12215,2.12215,1.76974898576736,18,0.0392621967443084,0.0195943376729928,0.280441880226135,0.00317400135099888,0.00335550121963024,0.00336199998855591,0.000246500596404076,0.998066993174363,2.11476769999595
451674,"074",2019,7,11,44.81732,-66.35159,4.34,"Chl_a_Holm-Hansen_F",2019-07-11,0.72717,0.72717,1.24343580007553,12,0.0115792776023819,0.00702511553738452,0.273047238588333,0.00362700037658215,0.00385200046002865,0.00338300131261349,0.000240001798374578,1.1386340424009,1.48798024783467
451682,"076",2019,7,11,44.39653,-66.46016,4.62,"Chl_a_Holm-Hansen_F",2019-07-11,2.19582,2.19582,2.37612128257751,13,0.0933098484985144,0.0227405894751715,0.56892591714859,0.00328399986028671,0.00350400060415268,0.00390800088644028,0.000500001013278961,0.896622264419291,1.4016941776886
451686,"077",2019,7,11,44.19892,-66.54408,4.97,"Chl_a_Holm-Hansen_F",2019-07-11,2.47831,2.47831,1.88905864953995,12,0.0489161880465557,0.0223778339728163,0.0875962264835835,0.00158900208771229,0.0025940015912056,0.00268400087952614,7.70017504692078e-05,0.96646823441562,7.43201504906633
478529,"026",2020,3,16,44.1435,-66.98036,4.92,"Chl_a_Holm-Hansen_F",2020-03-16,1.33362,1.33362,0.725000202655792,13,0.0169369936257294,0.0170740960013349,0.336766421794891,0.00350200012326241,0.00418199971318245,0.0029279999434948,0.000296000391244888,1.42827861813102,0.61909921349755
478878,"073",2020,7,21,43.84464,-66.44216,5.26,"Chl_a_Holm-Hansen_F",2020-07-21,1.15753,1.15753,1.95360958576202,5,0.0461599329776102,0.00867051066543103,0.229808405041695,0.00203600153326988,0.00248600170016289,0.00260600075125694,0.000202000097488053,0.953952794896098,2.93116929480202
478882,"075",2020,7,21,43.87954,-66.81927,5.11,"Chl_a_Holm-Hansen_F",2020-07-21,2.56179,2.56179,1.67563343048096,25,0.105438552214258,0.0547972632239047,0.700958728790283,0.00369999930262566,0.00410100072622299,0.00406400114297867,0.000615999102592468,1.0091042256,0.818380499457235
478886,"076",2020,7,21,44.135,-66.91121,5.36,"Chl_a_Holm-Hansen_F",2020-07-21,0.94977,0.94977,1.56701982021332,25,0.0264832006211186,0.01492079802162,0.735112369060516,0.00330800004303455,0.00361400097608566,0.00346999987959862,0.000646002590656281,1.04149887650823,0.713173678829581
478890,"078",2020,7,22,44.94212,-66.47711,5.31,"Chl_a_Holm-Hansen_F",2020-07-22,1.09817,1.09817,2.61824405193329,10,0.0241232354608467,0.00801800070724093,1.08236289024353,0.00436600111424923,0.00562500022351742,0.00648299977183342,0.000951001449720934,0.867653928966073,0.804151292304239
478894,"080",2020,7,22,44.95708,-66.36104,4.73,"Chl_a_Holm-Hansen_F",2020-07-22,1.70786,1.70786,2.23341298103333,11,0.143703097047843,0.0484650566192988,0.753326117992401,0.00369200110435486,0.00449400022625923,0.00490400195121765,0.000662002712488174,0.916394461291636,0.996538081374574
478898,"081",2020,7,22,44.77143,-66.24958,4.65,"Chl_a_Holm-Hansen_F",2020-07-22,1.78918,1.78918,1.14114201068878,11,0.049407266098102,0.0391445797568175,0.323112636804581,0.00355000048875809,0.00367800146341324,0.00310800224542618,0.000284001202089712,1.18339729928635,1.12311869230279
478906,"084",2020,7,22,44.99728,-65.71405,5.04,"Chl_a_Holm-Hansen_F",2020-07-22,1.06849,1.06849,1.20477539300919,12,0.018610152401651,0.0135925947356559,0.138788506388664,0.00327800214290619,0.00368200056254864,0.00319900177419186,0.000121999502880499,1.15098422021938,2.84139237004638
478909,"086",2020,7,22,45.14326,-65.25964,4.96,"Chl_a_Holm-Hansen_F",2020-07-22,0.63813,0.63813,2.52792882919312,14,0.0517494058954069,0.017315108551566,1.40637844800949,0.00441800057888031,0.0061234999448061,0.00698949955403805,0.00123550090938807,0.876099912084316,0.602538934915085
486505,"P5",2021,9,14,44.9365,-66.8558,2.47,"Chl_a_Holm-Hansen_F",2021-09-14,1.66218,1.66218,5.0145263671875,24,0.377360739778663,0.0633864212885589,0.452839717268944,0.00133850146085024,0.00236200168728828,0.00336800143122673,0.000398000702261925,0.70130661625876,3.32685357966067
488658,"YL_03",2021,9,21,43.61794,-67.30262,3.22,"Chl_a_Holm-Hansen_F",2021-09-21,2.9686,2.9686,2.69017720222473,25,0.102067791892595,0.0333918345660222,0.466495275497437,0.00164199993014336,0.00210100039839745,0.00244300067424774,0.000409999862313271,0.860008112377783,1.91454596197441
488668,"YL_02",2021,9,21,43.67756,-66.85698,3.52,"Chl_a_Holm-Hansen_F",2021-09-21,1.96584,1.96584,1.53741711378098,24,0.0271439844572085,0.0135082261865605,0.461944118142128,0.0014405008405447,0.00201199948787689,0.00191800110042095,0.000406000777729787,1.04900851591551,1.11305210049398
488676,"YL_01",2021,9,21,43.74736,-66.39678,2.99,"Chl_a_Holm-Hansen_F",2021-09-21,1.07082,1.07082,1.52475476264954,25,0.0778846766822106,0.0430659730964818,0.44828861951828,0.00186200067400932,0.00249000266194344,0.00236800126731396,0.000394001603126526,1.05152083164544,1.13921041013357
